 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299
252,51.778,50.150,41.520,39.371,36.365,44.421,42.396,56.716,34.948,50.241,33.643,58.965,62.247,34.660,47.563,49.988,42.140,49.781,44.242,36.803,53.525,45.175,63.489,61.008,51.049,43.744,36.056,39.953,44.993,53.401,39.019,52.815,45.915,38.560,60.719,42.336,38.695,46.160,44.927,40.341,53.230,43.914,47.113,49.481,65.179,65.522,76.631,37.830,45.383,62.256,54.703,54.649,71.502,66.240,46.265,56.094,53.955,41.048,59.176,36.928,65.676,57.272,45.043,48.254,69.125,60.103,39.491,67.557,61.623,54.118,54.987,42.771,41.057,79.995,53.412,59.538,71.503,66.232,42.726,40.016,66.854,60.221,39.867,73.790,77.880,75.053,49.955,79.675,45.637,75.242,63.664,68.771,67.038,45.876,53.043,51.837,63.091,50.548,60.681,49.368,83.707,49.348,55.774,46.163,78.697,42.463,58.972,50.321,62.078,65.028,79.671,76.818,63.288,54.284,41.470,45.342,46.448,64.324,48.554,39.888,71.922,62.442,67.550,57.416,54.917,71.175,64.490,40.983,83.903,67.639,45.230,40.825,66.182,50.572,46.443,41.308,48.048,74.474,55.525,72.967,81.461,44.700,44.282,45.130,38.604,46.113,38.826,62.809,48.264,52.524,41.443,62.346,72.626,48.847,53.291,87.965,64.419,62.854,72.737,82.406,44.202,36.956,65.115,51.552,39.307,52.759,92.495,64.414,41.241,47.481,54.234,66.704,54.694,65.413,43.608,53.361,51.817,47.930,61.655,45.050,44.071,48.640,52.834,49.048,51.642,48.544,46.409,52.443,52.330,74.037,42.684,54.808,40.249,43.298,44.416,41.059,42.139,36.764,39.614,42.481,82.408,63.781,57.155,64.719,66.447,46.219,45.738,63.804,43.420,37.022,105.710,61.389,58.011,74.314,36.917,58.260,66.186,40.115,49.287,59.050,39.069,59.395,42.943,36.810,37.444,38.564,62.441,72.220,49.100,34.749,37.830,66.490,77.383,66.983,44.802,51.364,43.252,46.279,51.681,58.636,44.865,41.856,40.927,44.573,63.720,51.036,42.498,50.289,38.994,40.743,49.167,42.114,74.438,68.885,62.317,73.465,50.532,68.628,40.014,53.817,38.449,69.669,87.717,41.433,53.963,59.433,53.409,52.976,50.173,39.637,42.619,39.961,57.487,42.436,42.392,53.312,52.601,43.391,44.216,58.817,40.808,58.442,54.329,41.112,51.952,44.021,69.493,42.238,52.845,46.477,43.740,37.911,40.172,49.800,45.647,56.577,48.387,36.184,39.422
253,51.784,50.223,41.309,39.460,36.377,44.377,42.223,56.860,34.855,50.129,33.793,58.758,61.838,34.779,47.367,50.000,42.135,49.911,44.341,36.864,53.543,45.144,63.233,60.977,51.082,43.654,35.816,39.756,44.966,53.322,39.385,52.776,45.757,38.451,60.549,42.215,38.512,46.105,44.599,40.730,53.139,44.123,47.028,49.487,65.013,65.810,76.738,37.601,45.345,61.899,55.586,54.523,71.528,66.137,46.179,55.975,53.865,41.373,59.112,37.020,65.826,57.116,45.457,48.202,69.294,59.814,40.151,67.035,61.207,53.757,54.677,42.972,41.057,79.687,53.515,58.897,68.424,66.305,42.674,39.931,64.711,59.695,39.748,73.751,77.554,74.925,50.163,79.715,45.424,75.175,63.058,68.480,66.535,45.978,52.923,51.880,63.149,50.465,60.798,49.607,83.662,49.271,55.998,46.134,78.790,42.346,58.872,50.354,62.031,64.860,79.637,76.312,63.272,54.112,41.252,45.471,46.464,64.591,48.517,39.827,71.628,62.283,67.420,57.405,55.109,71.192,64.515,40.945,83.647,67.385,45.241,40.865,66.174,50.384,46.534,41.202,47.853,74.363,55.419,72.705,81.406,44.436,44.347,45.436,38.888,46.215,38.801,62.721,48.188,52.472,41.389,62.778,71.489,48.764,53.330,88.125,64.351,63.061,72.533,82.394,44.135,36.872,64.383,51.576,39.186,52.759,92.058,64.587,41.144,47.469,54.173,66.583,54.646,64.588,43.611,53.071,51.988,47.786,61.534,45.006,43.733,48.142,52.739,48.833,51.581,48.338,46.375,52.307,52.282,73.776,42.745,54.821,40.342,43.303,44.397,41.224,42.274,36.651,39.602,42.346,82.296,63.721,57.098,64.516,66.129,46.186,45.884,63.748,43.073,37.063,105.558,60.966,57.815,74.308,36.804,58.180,66.100,39.745,49.463,58.632,38.974,59.629,42.584,36.925,37.472,38.520,62.421,72.308,49.041,34.458,37.767,66.670,77.305,66.555,44.865,51.067,43.280,46.206,51.850,58.626,44.961,41.551,41.056,44.290,64.313,51.286,42.549,50.303,39.013,40.699,48.958,42.162,73.946,68.978,61.710,73.489,50.285,68.864,39.865,53.870,38.159,69.990,87.594,41.466,53.820,58.653,53.389,52.921,50.154,39.694,42.594,39.762,57.405,42.452,42.425,52.798,52.366,43.304,44.142,58.643,40.948,58.276,54.425,41.196,51.681,43.872,69.123,41.986,52.706,46.480,43.652,37.693,40.073,49.503,45.633,56.494,48.433,36.323,39.133
254,51.730,50.321,41.425,39.648,36.310,44.246,42.478,56.784,34.579,49.902,33.837,58.722,61.471,34.799,47.356,49.969,42.034,49.661,44.321,36.753,53.232,45.304,62.948,60.841,50.973,43.648,35.905,39.827,45.084,53.315,39.058,52.989,45.879,38.683,60.352,42.228,38.617,45.988,44.755,40.417,53.312,43.961,46.854,49.913,64.990,65.968,76.710,37.849,45.372,62.041,55.303,54.734,71.259,65.743,46.087,55.890,53.978,41.282,59.150,36.764,65.502,57.279,45.013,48.352,69.327,59.718,39.958,67.059,60.941,53.730,54.645,42.861,41.009,80.312,53.463,58.814,65.965,66.403,42.939,39.934,62.483,59.620,39.684,74.078,78.058,74.672,50.354,79.374,45.345,75.140,62.728,68.321,66.275,45.843,52.640,51.747,63.337,50.572,60.945,49.655,83.716,49.279,55.927,46.004,78.859,42.409,59.411,50.387,61.982,64.851,79.668,76.167,63.085,53.977,41.284,45.331,46.522,64.328,48.587,39.666,73.002,62.397,67.702,57.712,55.126,71.616,64.740,41.041,83.619,67.344,45.464,40.724,65.837,50.263,46.474,41.214,47.777,74.431,55.604,72.461,81.237,44.472,44.542,45.254,38.881,46.256,38.775,62.919,48.051,52.184,41.396,62.770,72.107,48.753,53.344,88.051,64.351,62.987,72.250,82.546,44.003,36.739,63.981,51.532,39.358,52.662,91.984,64.649,41.323,47.286,54.249,66.577,54.580,63.594,43.480,53.057,51.979,47.807,61.295,46.992,43.718,47.858,52.772,48.753,51.464,48.270,46.332,52.536,52.330,73.952,42.682,54.888,40.234,43.094,44.357,41.461,41.942,36.630,39.419,41.944,82.359,63.935,57.204,64.256,66.275,46.293,45.483,63.658,43.179,37.043,105.847,61.151,57.891,74.435,36.785,57.938,66.431,39.820,49.592,58.247,39.089,59.729,42.665,36.728,37.386,38.430,62.536,72.293,49.030,34.551,37.834,65.326,77.249,66.188,44.584,50.347,43.217,46.195,51.839,58.837,44.931,41.633,41.150,44.360,64.696,51.467,42.432,50.287,39.119,40.758,48.760,42.031,73.802,68.751,61.249,73.330,50.011,68.905,39.882,53.884,38.595,69.759,87.689,41.494,53.645,58.089,53.469,53.183,50.424,39.592,42.658,39.806,57.336,42.462,42.357,52.495,52.419,43.184,44.079,58.984,40.970,58.401,54.529,41.480,51.391,43.732,68.952,41.991,52.536,46.289,43.678,37.570,40.045,49.531,45.510,56.417,48.581,36.478,39.237
255,51.905,50.226,41.464,39.493,36.298,44.285,42.148,57.049,34.989,49.941,33.695,58.675,61.524,34.643,47.535,50.110,42.138,49.416,44.241,36.719,53.103,45.498,62.854,61.415,50.951,43.706,35.882,40.087,44.979,53.334,39.449,53.160,45.881,38.497,60.751,42.224,38.784,46.105,44.950,40.484,53.431,43.989,46.668,49.833,65.058,65.557,76.746,37.548,45.420,62.319,55.210,54.589,71.240,65.900,45.767,56.004,53.681,41.123,58.791,36.935,65.104,57.291,45.106,48.027,69.477,59.869,39.832,67.288,60.766,53.730,54.671,42.679,41.166,80.021,53.578,58.814,63.419,66.267,42.920,39.931,60.486,59.739,39.734,74.704,77.699,74.813,50.179,79.365,45.466,75.115,62.543,68.263,66.465,45.505,52.567,51.785,63.187,50.447,60.736,49.617,83.268,49.168,56.136,46.138,78.971,42.725,59.237,50.439,61.765,64.930,79.749,76.099,63.391,54.137,41.131,45.133,46.328,64.160,48.525,39.824,73.505,62.427,67.725,57.570,55.136,71.774,65.303,40.984,83.537,67.408,45.411,40.768,65.598,50.406,46.632,41.468,47.745,74.591,56.374,72.814,81.422,44.456,44.655,45.949,38.962,46.723,38.852,74.375,48.807,52.342,41.373,62.606,71.927,48.922,53.606,87.807,64.973,62.757,72.459,82.506,44.147,36.707,63.759,51.579,39.539,52.810,91.828,64.602,41.396,47.008,54.239,66.695,54.506,63.239,43.604,52.916,51.895,47.638,61.243,63.853,43.947,47.951,52.750,48.705,51.461,48.249,46.353,52.700,52.406,73.877,42.624,54.989,40.160,43.135,44.435,41.499,41.779,36.536,39.650,42.081,82.055,64.215,57.327,64.153,66.330,46.385,45.523,63.743,43.016,36.899,105.915,61.158,57.900,74.453,36.594,57.957,66.419,39.601,49.387,57.985,39.148,59.763,42.565,37.136,37.275,38.368,62.408,72.069,49.396,34.344,37.800,64.634,77.075,65.979,44.525,50.393,43.246,46.197,51.719,59.165,45.160,41.445,41.019,44.717,64.536,51.212,42.324,50.208,39.088,41.109,48.876,41.930,73.919,68.847,61.059,73.232,49.897,68.877,39.930,54.080,38.571,69.339,87.662,41.524,53.670,57.953,53.689,53.017,50.323,39.657,42.587,39.712,57.789,42.452,42.421,52.162,52.419,43.231,44.065,58.999,41.086,58.603,54.638,41.639,51.428,43.579,68.763,41.964,52.696,46.350,43.945,37.705,40.090,49.729,45.636,56.560,48.602,36.318,39.119
256,51.954,50.263,41.481,39.218,36.421,44.211,42.296,56.922,34.742,49.938,33.708,58.506,61.797,34.688,47.301,50.530,42.198,49.609,44.108,36.649,53.134,45.547,62.786,61.340,50.929,43.866,36.026,40.103,44.866,53.398,39.359,53.344,46.150,39.020,60.557,42.025,38.961,46.075,44.981,40.325,53.550,44.055,46.727,49.994,65.390,65.091,76.615,37.403,45.360,61.764,55.116,54.586,71.048,66.108,45.762,55.690,54.048,40.964,58.334,37.002,65.125,57.010,44.809,47.953,69.498,59.704,39.900,66.973,60.825,54.533,54.782,42.654,40.945,80.199,53.520,58.632,61.095,66.541,42.814,39.834,59.088,59.687,39.598,74.646,77.958,74.970,50.325,79.327,45.428,75.111,62.315,68.396,67.141,45.330,52.889,51.827,63.061,50.565,60.344,49.541,82.692,49.114,55.956,46.354,79.280,42.384,58.837,50.445,61.682,65.613,80.215,76.237,63.096,54.031,41.231,45.155,46.538,63.956,48.652,39.715,73.874,62.355,67.916,57.570,55.505,71.950,65.644,40.791,83.589,67.838,45.969,40.956,65.490,50.499,46.678,41.422,47.910,74.453,56.086,72.837,81.486,44.479,44.657,45.663,38.851,46.519,38.966,72.162,48.571,52.453,41.369,62.560,72.397,48.706,53.564,87.655,65.383,62.825,72.207,82.386,44.139,36.674,63.446,51.476,39.441,52.703,92.056,64.402,41.544,47.048,54.406,66.671,54.475,63.481,43.731,52.816,51.778,47.616,61.483,59.446,43.942,47.787,52.889,48.656,51.770,48.363,46.296,53.189,52.276,73.759,42.570,54.904,40.235,43.085,44.336,41.285,41.872,36.428,39.751,42.012,81.863,64.328,57.318,63.990,66.601,46.519,45.378,63.855,42.786,37.066,105.488,61.686,57.853,74.709,36.747,58.204,66.190,39.678,49.582,57.747,39.195,59.653,42.592,37.231,37.116,38.355,62.333,71.996,49.161,34.332,37.720,64.226,77.126,65.975,44.395,50.301,43.133,46.197,51.735,59.176,45.166,42.051,40.893,44.838,64.272,51.047,42.329,50.271,38.902,41.124,48.933,41.916,73.911,68.722,60.953,73.296,49.892,68.729,39.766,54.277,38.320,69.379,87.404,41.436,53.437,57.695,53.711,52.569,50.144,40.192,42.337,39.783,57.562,42.468,42.293,52.017,52.714,43.074,43.810,58.873,41.074,58.376,54.591,41.521,51.351,43.559,69.034,41.746,52.683,46.327,43.770,37.802,40.016,49.836,45.350,56.551,48.692,36.199,39.181
257,51.808,50.243,41.607,39.295,36.284,44.289,42.414,56.852,34.627,49.971,33.678,58.520,61.599,34.624,47.393,50.190,42.351,49.564,44.254,36.729,52.939,45.557,62.774,61.327,51.063,43.832,35.881,39.818,45.030,53.536,39.500,53.361,46.127,39.062,60.625,42.089,39.204,46.261,45.133,40.456,53.600,44.215,47.052,49.862,65.886,64.918,76.895,37.624,45.836,61.622,55.038,54.753,72.312,66.518,46.183,55.959,54.389,41.087,58.247,37.085,65.146,63.429,44.973,48.191,69.211,59.679,39.798,67.099,61.253,54.161,55.536,42.761,41.102,80.380,53.672,58.547,59.991,66.171,42.833,39.992,58.218,59.934,39.734,74.549,78.254,75.117,50.289,79.077,45.447,74.582,62.356,68.419,66.932,45.293,52.619,51.920,62.813,50.602,60.628,49.587,82.644,49.117,56.065,46.175,79.435,42.407,58.757,50.552,62.083,66.319,80.518,76.767,62.994,54.055,41.233,44.996,46.670,64.085,48.671,39.846,73.195,62.267,68.103,57.672,55.152,71.977,65.391,40.869,83.527,67.940,46.067,41.257,65.633,50.451,46.808,41.598,48.121,74.284,55.794,73.099,81.128,44.459,44.654,45.438,38.562,46.323,38.944,70.086,48.344,52.346,41.447,62.466,72.034,48.704,53.779,87.986,66.511,62.867,72.470,82.474,43.976,36.696,63.390,51.501,39.779,52.834,91.778,64.409,41.602,46.968,54.051,65.969,54.213,63.207,43.623,52.836,51.645,47.631,61.324,54.971,43.826,47.618,52.943,48.702,51.937,48.284,46.415,53.432,52.326,73.664,42.739,54.925,40.234,43.177,44.382,41.322,41.947,36.562,39.608,42.121,82.117,64.116,57.589,63.947,66.300,46.579,45.058,63.892,42.534,37.178,105.377,61.991,57.826,75.059,36.894,58.250,66.039,39.531,49.568,57.701,39.262,60.080,42.551,37.095,37.306,38.550,62.317,72.110,49.302,34.381,38.044,63.875,77.606,65.852,44.371,50.354,43.405,46.540,51.809,59.343,45.081,42.339,41.432,45.282,63.806,51.063,42.387,50.252,38.874,41.036,48.979,42.039,73.888,68.933,61.032,73.902,49.872,68.972,39.858,54.246,38.067,69.930,87.454,41.328,53.452,57.642,53.438,52.351,50.240,39.843,42.455,39.817,57.374,42.436,42.100,52.105,52.971,43.007,43.736,59.246,41.012,58.464,54.441,41.541,51.314,43.646,69.256,41.637,52.838,46.276,43.812,37.936,39.949,49.761,45.324,56.502,48.768,36.199,39.311
258,51.708,50.057,41.440,39.222,36.412,44.491,42.372,56.625,34.514,49.817,33.735,58.199,61.305,34.517,47.268,49.971,42.124,49.477,44.140,36.729,53.081,45.392,62.482,60.920,50.868,43.812,36.000,39.491,45.023,53.503,39.487,53.285,46.109,39.205,60.581,42.175,38.772,46.271,45.072,41.190,53.497,44.110,46.762,49.273,66.038,64.721,77.075,37.566,45.846,61.482,54.849,54.628,72.727,66.166,45.893,55.680,54.042,41.070,57.944,36.794,65.063,70.120,44.990,48.110,69.210,59.524,39.649,66.802,61.225,53.650,55.798,42.502,40.858,80.512,53.708,58.694,59.060,66.473,42.764,40.055,57.421,60.006,39.741,74.230,77.984,75.256,50.901,79.019,45.491,74.727,62.227,68.470,66.976,45.240,52.490,51.691,62.382,50.356,60.615,49.428,82.595,49.427,55.948,46.119,79.485,42.329,58.348,50.651,61.930,66.282,80.363,76.475,62.962,54.262,41.192,45.127,46.506,63.940,48.704,39.780,72.762,62.109,68.036,57.674,55.207,72.207,65.260,40.857,83.346,67.592,45.959,41.099,65.453,50.578,46.769,41.725,47.889,74.256,55.540,73.182,80.728,44.461,44.509,45.066,38.601,46.368,38.883,68.555,48.678,52.324,41.400,62.289,72.057,48.669,53.325,88.974,66.280,63.115,72.689,82.336,44.067,36.884,63.040,51.392,39.877,52.582,92.042,64.693,42.192,46.979,54.132,65.932,54.064,63.039,43.482,52.831,51.728,47.656,61.288,51.684,43.791,47.619,53.081,52.306,51.714,48.387,46.328,53.098,52.329,73.652,42.668,55.151,40.156,43.067,44.308,41.165,41.864,36.569,39.644,42.156,82.273,64.126,57.454,63.955,65.937,46.389,45.070,63.526,42.316,37.378,105.750,62.114,57.953,75.031,36.699,58.197,65.978,39.527,49.553,57.675,39.164,60.233,42.734,36.946,37.433,38.408,62.629,72.033,48.963,34.516,37.989,63.911,77.465,65.971,44.418,50.252,43.320,46.512,51.800,59.307,44.939,42.201,41.281,45.339,63.313,51.071,42.522,50.048,38.828,40.933,48.893,41.866,73.791,69.170,60.708,73.522,49.771,69.295,39.871,54.393,37.911,69.781,87.675,41.072,53.376,57.374,53.020,52.133,49.935,39.653,42.307,39.756,57.383,42.401,42.313,52.028,52.699,42.962,43.785,59.692,40.949,58.142,54.334,41.353,51.191,43.792,69.072,41.615,52.763,46.527,43.589,37.652,39.962,50.100,45.516,56.293,48.838,36.403,39.252
259,51.584,50.091,41.368,39.126,36.143,44.605,42.274,56.570,34.911,49.658,33.715,58.074,61.299,34.462,47.163,50.076,42.118,49.261,44.132,36.798,53.482,45.428,62.341,60.894,50.875,43.853,36.006,39.404,44.855,53.550,39.609,53.120,46.124,39.112,60.700,42.123,38.918,46.176,44.922,41.171,53.325,43.920,46.675,49.125,65.927,64.728,76.586,37.375,45.556,61.495,54.787,54.997,72.590,66.051,45.889,55.671,54.169,41.111,57.698,36.896,65.301,67.711,44.890,47.981,69.370,59.508,39.514,66.558,61.025,53.497,55.539,42.564,40.932,80.586,53.726,58.182,58.294,66.637,42.713,39.932,56.622,60.047,39.834,74.284,78.168,76.066,50.933,79.063,45.284,74.970,62.151,69.008,66.667,45.075,52.729,51.846,62.367,50.424,60.613,49.544,82.497,49.698,55.812,46.156,79.280,42.129,57.882,50.480,61.723,66.077,80.554,76.430,63.204,54.284,41.018,45.119,46.363,64.026,48.762,39.710,72.686,62.170,67.943,57.673,55.644,72.310,64.982,40.677,83.503,67.207,46.264,40.991,65.613,50.315,46.681,41.613,47.766,74.457,55.895,72.870,80.585,44.364,44.658,45.531,39.198,46.831,38.960,67.407,48.356,52.334,41.362,61.942,72.553,48.547,53.414,89.162,66.354,63.380,72.622,82.132,43.942,36.654,62.695,51.161,40.095,52.423,92.302,64.947,42.555,46.819,53.988,65.859,54.079,63.009,43.391,52.935,51.460,47.528,61.465,49.612,43.688,48.136,53.064,50.558,51.781,48.425,46.254,52.984,52.360,73.580,42.646,54.806,40.149,43.051,44.384,41.096,41.649,36.484,39.365,42.143,82.166,64.356,57.275,64.218,65.879,46.278,45.273,63.640,41.921,37.519,105.193,61.983,57.861,74.943,36.855,58.226,65.996,39.473,49.874,57.717,39.172,60.643,43.197,36.939,37.374,38.561,62.369,71.804,49.054,34.456,37.901,63.829,77.421,65.815,44.506,50.271,43.563,46.562,51.696,59.335,44.890,42.684,41.094,45.549,62.899,51.247,42.500,50.053,38.708,40.848,48.854,41.869,73.693,68.971,60.360,74.081,49.829,68.997,40.065,54.305,37.952,70.235,87.570,41.191,53.641,57.186,52.817,51.815,50.073,39.687,42.333,39.773,57.237,42.315,42.422,53.011,52.854,42.997,43.773,59.650,41.022,58.148,54.451,41.334,51.245,44.035,69.113,41.702,52.659,46.362,43.601,37.587,39.856,49.863,45.286,56.353,48.773,36.607,39.104
260,51.446,50.189,41.427,39.397,36.009,44.237,41.922,56.786,35.074,49.763,33.637,58.091,61.461,34.441,47.321,50.020,42.259,49.251,44.253,36.801,53.689,45.373,62.323,60.720,50.782,43.938,36.043,39.296,45.140,53.632,39.609,53.054,46.168,39.240,60.609,42.370,39.072,46.143,44.752,41.171,53.287,44.091,46.638,49.068,66.055,64.650,76.194,37.558,45.596,61.801,54.811,55.522,72.687,66.249,45.648,55.573,54.583,40.865,57.993,36.836,65.357,66.086,44.771,48.359,69.625,59.357,39.434,66.566,60.881,53.248,55.225,42.368,41.000,80.552,53.768,58.274,57.881,66.652,42.659,40.100,55.908,60.328,39.731,74.070,77.987,76.097,50.805,79.143,45.205,75.190,62.299,69.171,66.235,45.138,52.595,51.750,62.296,50.407,60.722,49.435,82.645,49.613,55.651,46.391,79.257,42.353,58.310,50.556,61.662,65.643,79.990,76.682,63.305,54.135,41.234,45.107,46.538,63.981,48.554,39.722,73.504,62.357,67.972,57.953,55.525,72.397,64.766,41.029,83.572,67.433,45.974,41.108,66.140,50.428,46.470,41.737,48.163,74.244,55.499,72.831,80.300,44.314,44.747,46.792,40.622,47.355,38.888,66.510,48.540,52.357,41.368,61.799,72.145,48.504,53.304,89.025,66.601,63.348,73.728,81.953,43.846,36.743,62.702,51.195,40.330,52.491,92.274,65.094,42.724,47.106,53.816,65.411,54.075,62.909,43.480,52.847,51.400,47.703,61.352,48.414,43.883,47.916,53.737,49.815,51.667,48.628,46.360,53.152,52.460,73.890,42.739,54.888,40.194,43.171,44.438,41.147,42.145,36.374,39.462,42.577,81.860,64.543,57.111,64.354,65.893,46.406,45.110,63.665,41.836,37.656,104.966,62.354,57.866,74.678,37.034,58.289,66.069,39.624,49.713,57.698,39.279,60.897,43.250,37.000,37.686,38.342,62.207,71.729,49.236,34.475,37.901,64.507,77.511,66.009,44.582,50.280,43.452,46.697,51.855,59.266,44.993,42.265,41.253,45.575,62.848,50.979,42.423,50.086,38.666,40.747,48.873,41.903,73.694,69.224,60.206,73.912,49.890,69.080,40.114,54.310,38.018,70.005,87.651,41.361,53.774,56.882,53.003,52.118,50.263,39.845,42.502,39.948,57.350,42.479,42.467,52.887,52.948,43.031,44.071,59.921,40.998,58.273,54.883,41.460,51.195,43.983,69.108,41.950,53.128,46.331,43.472,37.656,40.015,49.811,45.356,56.332,48.887,37.104,39.407
261,51.597,50.115,41.356,39.293,36.003,44.110,42.057,56.664,35.187,49.762,33.970,58.074,61.259,36.123,47.285,49.821,42.115,49.266,44.212,36.797,53.556,45.103,62.256,60.517,50.718,43.796,36.104,39.024,45.040,53.468,39.321,52.925,46.004,39.206,60.854,41.835,39.113,46.233,44.884,41.266,53.243,44.193,46.798,48.894,66.045,64.596,76.137,37.699,45.549,61.824,54.938,55.906,72.495,65.976,45.537,55.582,54.177,40.749,58.034,36.794,65.523,64.090,44.696,48.336,69.894,59.455,39.221,67.155,60.833,53.402,55.217,42.438,40.958,79.788,53.576,58.081,57.274,66.565,42.584,40.060,55.500,60.344,39.684,73.911,78.338,75.714,50.591,79.103,45.390,74.895,62.462,69.238,66.207,44.988,52.664,51.604,62.387,50.320,60.657,49.302,82.431,49.436,55.578,46.229,79.211,42.616,58.133,50.697,61.689,65.575,80.034,77.430,63.025,54.104,40.975,45.008,46.540,64.495,48.782,39.832,73.671,62.197,67.746,58.172,55.874,71.915,64.508,41.010,83.665,67.920,45.300,41.177,66.127,50.240,46.482,41.772,48.335,74.183,55.506,72.667,79.928,44.501,44.696,45.945,40.448,47.469,38.893,65.687,48.320,52.484,41.325,61.788,71.630,48.458,53.666,88.061,67.230,63.004,72.931,82.190,44.020,36.712,62.625,51.317,40.338,52.562,91.957,65.054,42.487,46.976,54.207,65.769,53.986,63.013,43.564,52.750,51.542,47.601,61.280,47.498,43.992,47.713,54.056,49.399,51.962,48.573,46.261,53.216,52.309,73.756,42.727,55.442,40.241,43.117,44.933,41.112,43.243,36.427,39.365,42.943,81.638,64.732,57.183,64.842,65.565,46.328,44.384,63.610,41.661,37.270,104.874,62.281,58.256,75.371,37.003,58.403,66.109,39.492,49.958,57.740,39.240,60.915,43.228,36.850,37.551,38.518,62.325,71.973,49.098,34.305,37.979,64.161,77.254,66.169,44.559,50.373,43.460,46.916,51.809,59.255,45.051,42.540,41.286,45.772,62.785,50.647,42.798,50.181,38.569,40.804,48.781,41.972,73.951,68.888,59.933,73.508,50.146,69.809,40.179,54.523,38.022,69.773,87.445,41.370,53.976,56.781,52.778,52.201,50.211,39.812,42.612,39.977,57.205,42.454,42.497,52.552,53.151,42.921,44.209,59.770,40.948,58.225,54.918,41.406,51.388,43.984,69.120,41.921,53.007,46.276,43.417,37.549,40.021,49.875,45.370,56.439,48.673,37.025,39.144
