 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216
157,74.688,48.135,130.011,192.563,59.717,77.709,80.080,88.340,92.089,140.645,82.900,88.373,194.964,79.439,72.806,135.174,115.427,52.302,81.301,143.339,116.729,78.162,103.241,142.126,71.895,69.022,60.681,175.643,104.131,89.992,61.028,97.334,90.388,81.126,70.034,72.833,121.594,77.695,72.388,107.687,64.841,107.722,82.036,78.058,168.377,111.324,131.238,144.551,60.069,180.531,85.022,91.601,99.612,53.314,56.796,75.306,118.650,70.321,104.453,58.130,76.546,125.765,65.059,64.242,62.232,84.278,80.408,88.816,148.050,76.192,110.071,79.070,56.069,106.623,61.663,54.794,58.483,94.064,66.413,51.772,72.542,90.679,105.362,68.361,69.586,90.943,69.468,104.675,80.495,106.275,203.268,88.473,38.204,73.547,63.243,111.141,84.914,59.772,87.603,93.653,53.485,105.440,94.614,77.846,58.821,67.310,120.039,79.511,92.933,57.935,125.593,84.013,84.310,69.066,86.979,88.538,71.138,75.449,131.433,92.670,67.980,57.902,75.129,59.306,58.435,50.099,133.382,73.308,56.388,66.414,79.903,83.723,72.035,92.250,133.554,75.348,51.802,92.425,41.941,79.597,83.046,71.925,65.544,158.093,65.154,64.699,55.602,122.297,104.925,84.289,73.956,52.227,47.073,60.627,62.280,127.581,65.065,104.933,71.838,96.022,67.961,64.896,61.194,78.349,64.093,86.995,96.691,51.085,72.355,75.589,126.512,57.828,73.313,100.969,65.470,103.152,85.025,45.545,84.438,105.095,56.125,68.668,122.274,57.902,80.760,84.126,84.138,110.904,67.957,49.813,84.684,76.515,109.891,62.849,52.538,65.006,78.784,95.998,95.476,63.889,71.747,52.790,70.727,99.659,37.680,68.525,77.525,95.602,67.227,58.125,91.069,125.559,74.932,94.041,51.889,76.631
158,72.821,48.767,129.651,192.267,59.178,78.709,78.807,88.548,91.577,140.413,81.178,87.791,194.542,79.559,72.170,135.372,116.245,51.240,80.951,142.011,113.902,77.337,102.426,141.769,71.534,68.659,59.689,172.290,103.007,88.530,59.665,97.176,87.277,79.419,68.353,73.278,120.657,75.703,71.038,107.927,63.292,87.851,81.742,77.512,164.172,110.981,122.677,144.564,60.346,181.148,85.398,89.898,98.216,53.421,57.003,75.575,117.918,70.836,91.693,56.439,75.784,126.626,64.685,61.647,61.628,82.019,78.071,89.158,147.850,73.333,109.883,79.899,56.035,105.189,60.717,54.613,57.479,102.338,67.019,51.866,72.732,88.234,107.426,67.022,68.310,90.187,68.753,110.245,79.686,119.289,203.457,85.493,37.488,73.378,63.504,116.338,85.203,60.319,86.529,93.629,49.309,107.151,102.366,75.784,57.579,66.305,122.243,82.541,92.815,58.842,122.294,82.937,82.581,74.390,87.260,88.723,72.640,75.779,130.621,93.410,66.953,59.050,75.184,59.649,58.249,50.279,132.569,73.451,58.692,66.200,79.661,84.303,71.465,92.049,134.179,75.748,51.310,94.469,42.651,78.868,83.840,71.558,65.685,157.730,66.422,63.520,55.483,116.636,104.337,81.307,72.975,52.799,47.197,60.847,62.575,132.358,65.787,105.591,71.481,96.361,66.947,65.103,60.959,77.984,63.377,85.348,98.942,50.540,71.773,76.274,121.741,57.959,76.645,100.947,65.545,105.422,89.573,45.438,84.686,104.792,56.173,69.396,123.798,57.997,80.861,81.341,121.568,109.749,67.552,50.679,86.172,73.900,101.026,62.525,51.728,65.040,79.000,95.473,94.354,66.065,73.089,53.111,70.014,102.053,37.683,70.077,75.806,95.840,68.040,58.727,90.024,125.212,77.685,94.505,52.268,74.386
159,71.147,50.235,131.422,192.686,59.808,78.694,79.293,89.187,91.880,141.589,81.348,85.965,194.784,80.245,75.436,136.208,117.681,52.208,81.061,141.307,114.809,77.134,101.681,140.724,69.640,69.100,59.554,170.237,104.353,86.958,54.693,96.966,86.608,78.894,63.033,73.364,121.148,75.124,70.074,105.803,61.876,72.648,81.985,77.959,163.735,110.678,121.540,145.316,60.697,180.606,84.663,87.862,98.507,55.712,56.683,76.110,117.375,70.258,86.391,55.495,74.223,128.692,64.585,62.032,61.730,81.476,77.250,88.471,147.975,71.655,110.847,79.137,56.874,105.392,120.888,61.789,54.405,99.158,68.108,52.019,73.337,84.508,104.450,68.078,68.285,93.875,68.085,120.808,78.726,105.483,197.289,85.058,37.888,73.161,64.953,122.790,83.747,63.531,87.469,93.240,49.101,106.455,115.814,75.183,58.205,66.514,123.698,78.804,92.576,57.643,123.023,82.020,82.965,71.740,88.183,89.071,70.971,75.129,129.209,95.392,66.852,60.618,74.918,59.099,59.330,49.799,133.061,72.817,60.184,65.429,81.743,83.961,71.505,92.100,133.479,75.947,50.971,103.466,41.665,78.754,87.724,72.456,67.240,158.688,64.955,64.206,54.491,114.311,105.586,84.088,74.855,53.793,46.124,59.217,61.889,148.263,65.163,106.632,72.257,98.733,67.513,64.846,60.210,77.917,64.543,77.106,98.911,49.998,71.484,76.323,102.693,56.824,74.165,100.907,65.418,109.322,87.663,45.767,84.591,105.098,56.253,67.756,122.022,58.588,79.417,82.368,117.730,109.986,66.067,53.822,86.466,72.472,90.823,59.244,51.976,64.280,78.530,96.638,93.107,70.287,72.741,53.293,70.378,107.481,36.789,69.842,74.414,96.192,67.436,59.414,89.466,124.203,79.460,95.292,52.569,71.375
160,69.759,48.806,127.554,192.697,59.810,78.116,79.673,88.164,92.130,140.868,81.318,85.355,198.859,81.145,74.226,135.115,122.836,53.221,80.699,139.616,113.691,76.353,101.519,141.252,69.150,69.211,60.364,169.592,103.019,85.513,57.485,96.691,85.613,78.488,64.940,72.897,119.107,74.126,69.847,105.899,61.641,67.032,81.994,78.744,164.560,109.149,124.370,160.376,60.503,181.390,84.465,87.819,99.694,59.145,57.378,75.497,117.096,71.641,83.780,55.148,75.375,128.241,64.731,61.568,62.643,82.473,83.562,89.657,147.444,70.781,110.387,78.338,58.696,104.737,131.499,63.484,51.627,95.905,70.235,51.322,72.480,84.716,103.378,68.459,67.771,96.827,68.895,119.454,79.076,93.812,192.406,86.507,37.858,73.015,62.867,123.154,82.759,62.799,87.552,93.122,48.610,105.377,119.106,84.134,59.648,65.350,122.141,70.620,92.772,59.613,117.613,81.617,82.881,66.860,87.779,90.281,72.246,74.148,127.025,85.644,66.695,57.704,74.138,59.277,59.444,49.674,133.315,73.088,63.050,65.706,80.322,84.563,71.652,91.013,133.564,75.715,51.119,97.951,42.256,77.010,85.450,72.440,66.441,157.731,65.149,65.226,54.821,112.674,107.552,85.319,69.709,52.446,46.211,59.371,62.575,134.819,64.145,106.690,70.902,99.655,70.816,66.207,60.754,78.326,63.728,71.675,99.158,50.192,70.724,78.316,88.540,55.838,74.699,100.911,66.188,117.640,86.120,45.421,84.090,105.312,55.693,67.043,121.790,59.075,78.274,81.149,107.336,109.181,63.933,52.222,84.678,73.199,84.816,58.229,53.544,63.679,77.973,95.007,91.714,67.411,71.197,54.091,70.501,108.118,36.842,68.271,73.956,96.082,67.546,59.944,90.685,123.239,79.920,94.563,51.816,70.347
161,67.933,48.144,123.469,193.482,59.680,78.795,80.187,89.047,92.473,139.751,79.792,83.801,198.167,81.059,73.487,134.459,111.326,50.621,80.112,137.952,111.176,75.089,101.048,141.864,68.338,68.743,59.118,166.871,105.471,86.120,54.105,102.811,85.520,79.588,63.731,73.624,120.812,74.458,70.099,106.662,61.345,64.823,81.386,78.393,164.531,106.966,116.299,161.825,59.807,181.463,85.209,89.546,99.156,60.087,57.362,79.020,117.746,72.077,83.577,55.559,75.863,127.846,64.983,62.288,62.895,83.466,82.887,89.660,146.993,71.046,111.627,78.925,57.378,104.333,130.678,66.595,50.820,91.020,71.684,51.677,72.786,82.782,100.350,67.955,69.401,92.591,71.760,111.113,89.782,82.693,187.107,86.872,41.742,73.655,62.947,121.954,82.484,63.591,85.483,93.377,46.613,105.488,126.184,77.974,61.162,65.257,124.052,71.692,91.894,59.350,115.798,83.191,82.882,63.959,87.773,91.580,72.908,74.518,125.815,81.586,67.618,53.982,74.006,59.193,59.411,54.836,132.847,74.359,63.514,65.561,80.183,84.851,72.020,91.136,134.419,75.849,50.976,95.506,42.174,76.175,84.263,72.511,66.264,157.660,65.151,65.239,54.607,113.457,107.185,83.677,66.292,52.755,46.067,60.439,63.112,121.766,64.759,106.814,72.346,99.382,71.277,65.520,60.773,79.702,64.349,65.777,98.929,51.453,71.017,79.470,79.948,55.143,74.215,99.649,65.295,126.622,84.313,45.840,84.127,104.878,56.237,67.886,121.505,61.575,78.827,80.486,98.661,110.130,63.828,56.348,85.517,73.219,83.280,58.080,51.876,63.597,77.393,94.841,93.167,70.076,70.254,54.439,70.478,104.969,36.719,68.674,80.868,96.632,68.231,60.059,89.852,124.160,82.167,93.925,59.786,69.713
162,67.434,48.094,126.916,194.196,60.124,79.362,81.140,88.466,93.599,140.366,78.020,85.072,195.285,80.530,73.006,133.793,104.240,49.113,80.991,136.064,111.093,75.223,101.547,143.201,68.707,69.223,59.690,166.783,109.452,114.739,55.246,100.371,87.286,82.774,64.861,77.245,119.982,73.531,69.900,105.794,61.060,63.505,83.641,77.923,167.490,105.713,130.527,159.884,60.142,179.914,84.126,124.185,99.369,64.432,56.702,78.763,118.511,72.672,82.793,55.425,77.530,126.220,65.066,62.378,63.377,82.741,84.593,89.510,147.022,70.361,112.494,78.950,56.223,104.864,109.634,73.642,49.530,88.656,73.299,51.668,72.066,82.989,100.525,67.393,69.619,89.586,72.477,110.653,89.603,76.031,187.325,88.069,46.590,73.665,61.858,125.329,81.966,62.588,86.567,91.881,45.139,105.039,124.789,73.669,59.902,66.270,122.860,72.006,90.830,58.138,115.466,82.826,83.261,71.689,90.694,91.240,75.460,73.765,125.083,84.096,66.885,59.740,74.852,57.987,58.701,51.570,132.761,73.845,59.980,65.241,79.428,87.063,81.913,90.909,133.674,75.487,50.755,94.487,42.135,74.690,83.268,71.967,66.156,157.045,64.687,68.465,54.978,116.660,104.022,81.655,64.041,52.347,46.500,59.246,63.247,113.667,65.739,108.604,71.827,98.844,71.128,66.771,60.840,79.487,64.835,69.010,99.714,51.474,70.455,78.434,73.236,55.394,73.914,100.071,65.000,132.265,84.918,45.379,85.681,104.740,55.510,68.230,121.388,64.733,79.498,79.081,94.469,109.704,75.567,52.341,82.224,74.074,83.530,57.380,52.893,62.879,76.708,94.198,92.979,66.258,70.023,54.035,72.147,100.335,36.644,68.459,76.598,96.507,68.467,59.161,89.777,123.781,80.879,93.037,56.782,70.093
163,67.702,47.637,132.676,193.561,59.213,80.432,80.600,89.148,93.525,157.895,78.325,85.352,196.386,80.858,72.439,161.079,101.619,48.061,80.132,136.604,111.638,76.441,103.517,145.653,70.537,70.423,59.180,166.096,107.490,107.522,50.958,98.060,87.138,81.803,60.626,75.786,120.377,76.472,69.382,106.631,61.477,64.166,85.634,76.852,171.777,104.147,123.963,160.589,61.592,179.955,85.263,126.194,98.450,64.219,60.285,77.953,117.213,73.366,82.763,60.280,79.453,123.864,64.709,61.469,62.792,83.246,77.859,91.372,146.684,69.585,111.451,78.550,56.374,105.340,90.767,67.652,48.548,92.958,75.996,51.213,71.404,81.974,100.392,67.684,69.370,87.735,77.306,99.922,93.535,71.870,186.302,85.932,52.852,73.848,62.175,125.669,81.275,61.586,87.133,91.849,43.508,105.041,120.627,72.142,58.647,65.852,121.451,69.274,90.125,58.841,110.169,84.886,82.837,67.780,90.075,89.717,77.035,72.779,125.283,92.258,67.501,58.424,73.795,58.360,58.976,51.178,132.885,73.525,58.960,64.869,79.962,85.784,83.967,91.312,133.592,75.294,49.937,93.977,41.797,74.488,83.436,71.635,65.590,157.144,64.746,66.996,55.755,111.967,103.890,83.733,63.505,52.753,46.447,58.917,62.679,109.942,65.126,113.011,70.959,98.376,73.144,66.948,61.467,79.632,64.801,77.930,99.247,51.746,70.352,78.000,69.834,57.286,75.291,99.821,64.989,129.016,85.990,45.224,87.822,105.451,56.005,67.815,121.739,64.322,79.366,77.681,92.092,110.343,120.658,52.717,83.546,75.075,82.214,57.966,52.491,62.285,76.245,93.958,92.568,64.402,70.185,54.494,74.081,95.562,36.656,68.667,78.183,95.870,67.888,59.383,90.909,123.919,79.832,92.846,54.701,68.088
164,69.350,47.945,134.109,193.672,59.402,80.415,79.313,89.735,93.535,175.106,78.915,84.415,197.836,82.484,72.558,174.620,95.220,48.510,79.781,137.510,110.840,76.401,102.166,144.804,70.493,73.974,59.932,167.069,106.351,101.766,50.612,97.639,85.629,82.388,57.791,75.719,122.848,77.025,70.093,107.756,61.356,64.360,84.586,78.074,174.766,102.668,116.608,157.331,61.720,180.437,86.032,124.434,98.103,64.063,60.458,76.612,117.045,72.578,82.212,60.192,80.296,121.497,64.962,61.428,62.130,81.408,74.266,91.209,147.073,70.044,111.515,79.433,55.822,106.114,78.011,62.060,49.924,93.109,75.324,52.836,73.432,82.201,101.812,67.308,69.939,98.694,78.706,95.074,111.524,69.255,182.842,83.579,66.365,74.194,62.337,129.495,81.441,61.854,85.846,92.276,43.228,104.555,119.859,71.662,58.318,66.504,121.186,69.001,89.247,58.434,110.912,86.035,83.193,74.216,88.957,87.941,77.327,75.266,125.264,91.315,68.220,58.303,73.232,61.414,60.019,51.217,133.254,73.728,56.633,65.319,79.837,85.916,79.767,93.082,132.922,76.238,50.494,94.582,41.212,74.463,83.011,71.594,66.088,158.699,65.119,65.028,56.675,115.505,103.807,82.042,62.636,52.222,46.651,59.294,63.346,108.296,65.653,113.177,71.794,99.593,75.889,67.132,61.469,79.936,64.997,97.142,98.497,50.853,70.627,78.101,67.750,59.718,73.903,99.877,64.509,123.492,85.687,46.404,87.191,105.938,56.492,69.024,121.980,62.739,80.787,78.713,90.836,111.542,120.817,51.229,81.695,75.552,81.368,60.107,53.485,62.828,75.925,95.027,93.166,65.381,71.889,53.812,71.524,91.839,36.408,68.611,94.050,95.897,68.514,59.563,91.644,123.838,78.629,92.369,54.108,69.276
165,69.573,48.324,139.703,193.437,59.608,79.353,78.333,90.711,93.861,176.718,77.311,86.402,199.532,83.521,71.870,160.188,98.467,48.878,80.274,139.330,111.577,76.633,101.704,141.920,71.342,76.305,59.347,167.041,106.420,101.016,51.556,95.972,85.062,81.160,56.489,75.412,125.769,75.771,70.950,107.247,61.127,64.435,84.438,78.657,170.412,100.680,111.163,153.130,61.941,180.553,84.852,114.383,97.948,60.096,59.255,77.132,116.663,72.415,83.209,58.672,80.067,120.856,65.537,62.646,62.133,82.719,70.291,90.656,147.002,69.594,110.624,80.998,56.272,106.055,71.713,58.767,48.643,88.079,72.641,52.457,72.384,81.604,106.108,67.296,69.523,94.532,74.473,93.108,126.297,67.646,177.546,83.471,69.724,73.277,65.583,127.493,81.518,61.823,83.356,91.858,47.016,104.325,115.739,71.746,58.491,66.368,120.572,69.756,89.533,58.124,109.642,83.042,83.254,71.058,88.870,86.721,78.167,75.100,124.699,97.039,67.786,54.078,73.664,61.005,59.635,50.933,133.979,73.000,56.833,65.610,79.472,86.468,76.745,92.296,134.069,76.001,50.815,94.404,41.887,74.120,83.900,71.620,65.850,158.426,66.831,66.598,57.433,113.776,104.515,81.500,63.722,51.899,47.783,60.329,63.449,105.048,66.430,115.497,72.223,101.651,74.119,67.500,62.335,80.485,64.440,88.267,97.705,51.303,71.567,79.088,66.550,57.795,73.752,99.799,64.759,116.377,89.825,46.016,85.383,106.060,56.332,69.323,122.866,60.610,79.491,81.572,90.532,111.738,110.005,51.039,80.753,76.797,80.734,58.967,51.846,63.264,76.770,95.147,94.026,62.856,72.841,53.703,71.654,90.050,37.319,68.717,112.688,96.815,68.153,59.846,91.247,123.927,77.918,93.563,53.974,71.105
166,69.575,47.837,141.846,193.478,59.161,79.671,80.573,90.843,93.521,176.111,76.762,87.114,200.207,81.369,71.123,149.966,102.093,48.272,79.397,140.320,114.832,78.689,102.030,142.508,69.586,74.432,58.718,166.150,105.951,105.599,50.717,97.315,86.540,80.857,55.444,74.962,124.995,138.294,70.940,106.619,64.141,65.510,85.136,77.587,168.775,100.197,108.180,149.937,61.087,180.236,83.675,107.060,98.101,58.459,59.126,75.973,115.603,70.815,82.893,57.088,78.757,122.070,64.712,62.971,61.870,81.847,70.615,90.199,146.723,68.347,111.836,80.018,54.886,107.129,68.308,56.381,47.009,85.865,71.907,52.465,72.353,82.347,106.378,66.547,69.619,90.896,70.532,91.342,118.652,66.864,173.725,83.940,62.619,73.142,65.537,117.937,80.561,60.271,81.696,91.234,48.544,103.064,108.752,73.495,57.859,66.300,120.809,69.071,89.785,56.882,109.832,83.162,82.333,79.184,88.259,86.629,73.664,74.750,123.646,108.952,66.982,54.176,73.904,59.486,58.218,49.291,131.546,73.283,55.823,64.581,79.532,86.092,74.528,91.245,133.752,75.400,49.338,94.717,41.527,73.476,83.558,70.482,65.010,158.134,67.608,64.231,56.834,121.063,103.469,83.102,65.303,50.131,48.582,60.561,62.736,110.318,66.928,115.224,71.677,100.170,69.135,67.727,76.555,79.239,64.548,78.760,97.777,53.176,71.210,79.666,65.645,56.350,73.151,97.836,64.015,114.364,87.703,45.522,83.582,105.724,55.728,68.286,121.783,60.531,78.190,83.709,88.570,112.807,97.245,53.189,80.408,78.757,80.814,59.522,50.568,62.186,75.426,95.270,93.369,62.396,70.273,52.677,75.520,87.591,36.815,68.219,124.106,96.123,67.334,59.156,90.896,123.131,75.792,95.428,52.818,74.576
167,69.566,48.529,139.994,193.287,59.298,78.820,79.787,89.489,92.366,173.969,77.563,88.386,200.828,80.713,71.600,142.107,103.590,49.225,80.647,141.918,114.423,81.736,101.539,141.261,68.462,73.101,58.975,169.100,107.417,102.160,56.589,94.902,85.827,80.979,61.226,77.993,123.545,102.237,69.624,106.250,60.777,64.321,84.580,77.282,169.469,99.893,106.311,147.558,60.213,180.348,85.464,101.548,96.913,60.152,58.692,76.164,116.280,70.111,83.648,56.518,77.529,122.002,65.691,62.925,62.910,80.535,75.403,90.991,147.123,68.124,112.630,79.588,54.778,108.269,67.328,56.362,46.533,85.537,70.542,53.273,72.806,85.284,104.541,66.522,69.348,90.155,68.911,88.291,116.682,65.527,172.547,83.983,65.051,73.652,67.510,112.595,79.915,60.816,83.144,91.524,47.418,103.338,101.610,71.568,57.558,65.581,120.239,71.533,90.530,56.439,107.369,84.721,82.736,78.571,87.281,86.339,70.743,74.109,125.342,115.525,66.587,54.600,74.885,58.388,57.874,48.300,133.382,73.637,55.342,64.352,78.393,86.178,73.828,92.860,133.616,75.841,49.390,93.658,42.313,74.499,82.260,70.347,65.104,158.213,66.968,63.682,57.218,120.368,103.673,82.283,67.651,49.943,47.627,60.335,62.343,116.828,66.553,113.794,71.734,100.278,68.732,66.561,76.002,78.830,64.564,81.316,98.918,53.044,71.186,80.066,64.079,56.767,71.871,97.739,63.983,112.314,86.426,45.642,81.975,105.953,56.092,70.143,121.852,62.401,80.128,85.212,89.309,111.856,87.117,53.069,78.034,77.661,80.480,58.886,51.609,62.413,76.419,94.958,94.283,61.317,70.795,53.480,77.053,87.874,37.362,69.769,110.814,97.071,68.138,59.723,89.649,123.200,76.486,99.792,52.804,77.161
168,70.814,47.980,140.984,193.025,60.263,78.710,79.180,89.340,92.740,171.323,76.257,89.599,200.557,81.332,72.071,139.329,124.319,50.761,82.356,141.918,114.981,80.346,100.331,141.420,69.625,73.123,58.906,169.095,113.338,96.288,62.857,96.446,86.040,82.889,69.408,79.524,121.949,84.853,70.399,107.760,60.362,63.142,84.396,76.837,171.349,98.949,106.257,148.722,60.120,180.079,84.771,96.946,96.554,59.134,58.071,75.113,116.134,70.659,82.775,56.303,77.677,123.031,66.062,63.399,64.285,81.149,86.327,90.890,148.012,69.178,111.605,78.336,54.510,106.801,67.960,56.932,45.770,85.657,68.377,53.950,72.884,83.427,107.543,67.639,68.586,94.928,68.098,87.485,122.832,65.217,171.460,83.485,68.437,73.547,65.473,109.450,81.629,60.512,82.395,91.864,46.667,103.641,94.125,71.603,57.896,65.280,119.553,68.208,90.875,57.042,109.958,82.351,83.353,72.624,88.000,86.395,71.223,74.447,124.674,103.942,67.392,53.242,75.682,59.100,58.402,49.325,132.294,73.884,55.086,64.548,79.551,85.572,73.444,92.515,134.156,76.780,48.997,93.176,42.327,75.667,82.117,71.009,65.633,158.203,67.270,63.021,58.090,119.989,103.693,82.967,71.063,51.002,47.496,60.925,63.052,134.674,66.535,114.001,71.004,100.662,65.360,67.070,73.182,81.166,65.593,81.798,97.936,54.463,71.753,79.599,63.701,56.945,73.796,97.723,63.553,114.508,90.159,45.732,83.782,107.125,56.641,71.171,121.580,71.114,139.931,86.254,88.021,111.843,79.753,51.636,78.672,126.308,80.888,57.597,51.621,62.170,77.042,95.035,93.934,62.199,71.946,53.424,75.488,87.371,37.029,68.627,99.662,97.977,67.766,59.382,90.087,123.787,75.343,97.046,52.598,76.295
169,73.359,47.531,143.515,193.724,59.951,77.925,79.207,89.583,92.580,169.451,75.653,90.494,202.022,81.391,71.611,136.937,127.493,51.876,81.194,141.593,113.561,79.684,100.750,139.899,68.581,73.102,59.567,169.997,112.544,94.066,61.176,95.287,84.255,83.364,70.233,77.057,122.730,78.036,70.613,106.570,60.197,62.685,83.918,77.465,169.194,97.299,104.802,148.941,60.726,180.279,84.300,92.639,96.501,59.216,57.891,75.092,115.501,70.878,83.310,56.228,78.526,122.846,65.845,64.181,64.737,82.415,92.906,90.239,147.276,68.569,112.813,78.482,54.035,106.201,67.279,56.037,46.169,88.272,65.859,52.906,72.489,82.948,103.789,68.199,67.923,93.089,67.320,83.811,109.792,64.556,172.539,82.149,59.450,73.341,63.824,108.899,80.713,60.329,82.513,92.257,46.634,103.358,89.572,70.798,58.063,65.485,118.770,70.181,90.874,56.594,111.820,81.331,83.106,61.592,87.846,86.834,69.493,75.905,123.471,87.381,67.314,54.636,74.501,58.973,57.681,48.885,131.645,73.367,55.216,63.915,79.668,86.088,73.008,91.711,133.903,77.156,49.279,92.994,41.583,76.448,82.398,70.508,65.819,158.832,67.023,62.062,56.739,118.451,103.687,81.821,67.998,50.178,46.962,60.319,62.619,125.361,66.238,113.450,69.764,100.987,63.089,66.496,69.596,79.428,65.074,82.793,97.321,53.267,70.557,78.850,63.011,57.383,73.251,97.195,63.739,122.905,89.537,45.277,83.022,107.590,56.853,71.709,121.310,69.366,135.483,85.115,88.827,110.853,73.949,51.153,76.684,119.642,80.106,57.101,51.432,62.365,77.740,97.553,95.358,63.249,72.692,55.561,74.042,86.750,36.732,68.036,97.029,98.896,67.704,59.064,89.299,124.130,78.103,97.435,52.548,75.068
170,73.606,49.034,144.787,193.288,59.576,78.862,77.660,89.743,93.373,168.555,75.990,91.451,202.195,80.455,71.250,136.644,123.329,51.107,82.418,141.000,113.383,78.813,100.837,139.606,67.618,74.696,59.133,176.515,110.677,91.287,57.004,95.892,84.272,81.627,64.502,76.990,122.593,76.836,70.495,105.026,61.116,63.346,83.090,77.698,168.779,97.516,104.707,147.746,61.213,179.936,85.270,90.917,96.111,59.969,57.554,75.745,115.688,69.376,82.489,57.835,78.222,122.580,65.486,63.754,63.464,83.758,84.042,90.022,147.127,70.278,111.702,78.664,55.340,106.628,67.228,56.911,46.045,90.390,66.136,52.027,73.706,83.338,103.697,69.015,68.619,92.041,66.713,82.737,104.292,65.829,176.004,82.957,60.326,74.054,63.331,107.767,81.147,60.561,83.314,91.701,48.224,103.864,88.492,70.909,59.056,66.215,117.175,77.540,90.239,56.200,113.584,81.820,83.477,59.310,87.896,85.276,67.744,75.304,121.804,79.241,67.356,53.722,74.214,59.077,58.352,49.146,131.504,73.121,54.865,64.053,79.792,86.765,73.162,90.836,132.751,76.538,48.940,92.008,41.729,77.326,81.358,70.334,65.176,159.436,68.570,60.977,56.059,116.905,103.182,81.892,67.375,49.942,47.385,59.743,62.504,121.660,66.542,113.676,69.585,102.158,63.059,65.790,66.987,79.304,64.903,87.756,97.695,53.004,70.702,78.788,63.947,59.383,74.682,96.442,63.934,118.176,88.066,45.052,82.757,107.762,55.931,70.460,120.763,64.308,113.100,85.868,88.077,111.248,68.724,49.457,76.920,105.662,82.986,55.540,52.864,62.571,76.941,97.253,95.670,62.900,72.719,55.822,69.414,88.091,37.101,68.482,88.578,97.625,68.034,58.824,91.134,123.543,78.640,96.170,53.033,73.400
